Date	Time	Document ID	URL	Input Name	Keywords	Information Type	Source Type	Source Name	Source Domain	Content Type	Author Name	Author Handle	Title	Opening Text	Hit Sentence	Image	Hashtags	Links	Country	Region	State	City	Language	Sentiment	Keyphrases	Reach	Global Reach	National Reach	Local Reach	AVE	Social Echo	Editorial Echo	Engagement	Shares	Quotes	Likes	Replies	Reposts	Comments	Reactions	Views	Estimated Views	Document Tags	Custom Categories	Custom Fields
2025-03-05	04:09	"""1741136981000_uUrPP6AchDs9hI_M9S3UZLbeNHUA"""	https://twitter.com/AWQAF_KSA/statuses/1897092115810935285	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		"... برعاية سمو نائب أمير منطقة مكة المكرمة سعود بن مشعل بن عبدالعزيز، وبحضور محافظ #الهيئة_العامة_للأوقاف أ.عماد الخراشي، تكريم الهيئة ""الشر ..."		https://pbs.twimg.com/media/GlPSW9bWEAA572T.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1897092115810935285/photo/1"""	Saudi Arabia				Arabic	neutral	الخراشي;القرآن;بحي حراء;مكة	174521				1,614.32			6	2		3	1	2		3	287				
2025-02-28	18:15	"""1740755719000_RfsAxX_chpawmoeNCIUOHaVCSdcA"""	https://twitter.com/AWQAF_KSA/statuses/1895492986558988606	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		نبارك لكم حلول شهر رمضان المبارك، أعاده الله عليكم بالخير والبركة. #الهيئة_العامة_للأوقاف https://t.co/Ntb1sHorLq		https://video.twimg.com/amplify_video/1895492943135244288/vid/avc1/1080x1080/L3_zI6xbeRY4NCGJ.mp4?tag=16	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1895492986558988606/video/1"""	Saudi Arabia				Arabic	positive	الله عليكم;رمضان المبارك	174431				1,613.49			16	1		11	3	1		12	1749				
2025-02-28	21:59	"""1740769185000_KhTC5nldW4lJBLzr09FaDW3JDbgA"""	https://twitter.com/AWQAF_KSA/statuses/1895549466729726300	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Repost	الهيئة العامة للأوقاف	@awqaf_ksa		RT @EmadAlkharashi: بمناسبة حلول شهر رمضان المبارك؛ يسرني باسمي ونيابةً عن منسوبي #الهيئة_العامة_للأوقاف أن أرفع التهنئة لمقام خادم الحرمين ...			#الهيئة_العامة_للأوقاف		Saudi Arabia				Arabic	positive	الحرمين;رمضان	174426				1,613.44															
2025-02-28	21:59	"""1740769172000_HICBQTa1veplFdBfF0OWP2ECHfkA"""	https://twitter.com/AWQAF_KSA/statuses/1895549412107305311	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Repost	الهيئة العامة للأوقاف	@awqaf_ksa		RT @KingSalman: أهنئكم بشهر رمضان المبارك، شهر التراحم والبذل والعطاء. سائلين المولى تعالى أن يتقبل منّا ومنكم الصيام والقيام وصالح الأعمال، ...					Saudi Arabia				Arabic	positive	الإسلامية الخير;رمضان المبارك	174426				1,613.44															
2025-02-28	13:00	"""1740736818000_9cUsULGicsE2N2G-bKQ1Vefm_Z8A"""	https://twitter.com/AWQAF_KSA/statuses/1895413710874706022	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		الأوقاف المجهولة موارد مهملة، وإحياؤها يعزز من دورها في تحقيق التنمية الاقتصادية والاجتماعية المستدامة. #معلومة_وقفية #الهيئة_العامة_للأوقاف ...		https://pbs.twimg.com/media/Gk3ctW_XMAAGtDC.jpg	#الهيئة_العامة_للأوقاف;#معلومة_وقفية	"""https://x.com/AWQAF_KSA/status/1895413710874706022/photo/1"""	Saudi Arabia				Arabic	neutral	والاجتماعية المستدامة	174413				1,613.32			21	5		13	1	5		15	2518				
2025-03-02	16:35	"""1740922542000_2HYtUmOr7g-L2jxIra3wkAr7cnMA"""	https://twitter.com/AWQAF_KSA/statuses/1896192694021452272	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		الهيئة_العامة_للأوقاف في شهر فبراير https://t.co/64C0k457dz		https://pbs.twimg.com/media/GlCf6h5XEAA4aPj.jpg	#الهيئة_;#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1896191291806924900/photo/1"";""https://x.com/AWQAF_KSA/status/1896192694021452272/photo/1"""	Saudi Arabia				Arabic	neutral		174406				1,613.26			15	5		8	2	5		8	1755				
2025-03-02	16:30	"""1740922208000_rhu0t5NgkDkzk_lAJRhpywjO2hwA"""	https://twitter.com/AWQAF_KSA/statuses/1896191291806924900	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		الهيئة_ العامة_للأوقاف في شهر فبراير https://t.co/7o9ZnjtWeE		https://pbs.twimg.com/media/GlCf6h5XEAA4aPj.jpg	#الهيئة_	"""https://x.com/AWQAF_KSA/status/1896191291806924900/photo/1"""	Saudi Arabia				Arabic	neutral		174406				1,613.26											132				
2025-02-26	19:00	"""1740585606000_8L9G8lv5InznHExTQ_UFS0IDDJ4A"""	https://twitter.com/AWQAF_KSA/statuses/1894779481182576957	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		استقبل محافظ #الهيئة_العامة_للأوقاف أ. عماد الخراشي، رئيس مجلس إدارة غرفة الرياض م. عبد الله العبيكان، حيث جرى بحث أوجه التعاون، بهدف تعزيز ...		https://pbs.twimg.com/media/GkuY-YMW0AA4eiD.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1894779481182576957/photo/1"""	Saudi Arabia				Arabic	neutral	الخراشي;الوقفي وتنميته	174354				1,612.77			16	5		10	1	5		10	2845				
2025-02-26	18:00	"""1740582008000_A62UQAarR3OKr4UdK_RdiIj1Gq4A"""	https://twitter.com/AWQAF_KSA/statuses/1894764391284744571	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		مجموعة من الخدمات الفعّالة تجدها في منصة أوقاف للخدمات الرقمية بدءًا من تسجيل الوقف وحتى تمكينه واستدامة أثره. #لكل_وقف_وواقف #الهيئة_العامة ...			#الهيئة_العامة_للأوقاف;#لكل_وقف_وواقف	"""https://www.awqaf.gov.sa/ar/services"""	Saudi Arabia				Arabic	neutral		174354				1,612.77			24	7		13	1	7		16	2597				
2025-02-24	21:00	"""1740420008000_C94rG9klEGyX0pfFU13tnknMG0sA"""	https://twitter.com/AWQAF_KSA/statuses/1894084913659314582	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Repost	الهيئة العامة للأوقاف	@awqaf_ksa		RT @AWQAFRIYADAH: الوقف نافذة للخير، يفتح آفاقًا واسعة من العطاء، ويضمن استمراريته. #مركز_ريادة https://t.co/zTtg76QvxE		https://pbs.twimg.com/media/GkjR0vbWkAAA3Yk.png	#مركز_ريادة	"""https://x.com/AWQAFRIYADAH/status/1893994368245116940/photo/1"""	Saudi Arabia				Arabic	positive	نافذة للخير	174317				1,612.43															
2025-02-22	15:00	"""1740225610000_c6HSuA1ROTNeqm1YInslis5xIswA"""	https://twitter.com/AWQAF_KSA/statuses/1893269550528856215	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		نحتفي اليوم بذكرى #يوم_التأسيس، اليوم الذي يعكس تاريخنا العريق وجذور دولتنا الراسخة، ونستذكر بفخر أمجاد الماضي، لنستلهم منه دافعًا للمستقبل. ...		https://pbs.twimg.com/media/GkY-nkmWQAAzJxs.jpg	#يوم_التأسيس	"""https://x.com/AWQAF_KSA/status/1893269550528856215/photo/1"""	Saudi Arabia				Arabic	positive		174310				1,612.37			22	8		11	1	8		13	1567				
2025-02-22	14:20	"""1740223204000_oI3-eEhMoG9e7xvu8fzHJLb2lIgA"""	https://twitter.com/AWQAF_KSA/statuses/1893259456332390658	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Repost	الهيئة العامة للأوقاف	@awqaf_ksa		RT @EmadAlkharashi: في ذكرى #يوم_التأسيس نستذكر ماضٍ عريق بناه قادة مخلصون، ونعيش حاضرًا عظيمًا تقوده رؤية بلا حدود، ونسير نحو مستقبل مشرقٍ ...			#يوم_التأسيس;#يوم_بدينا_1727		Saudi Arabia				Arabic	positive		174309				1,612.36															
2025-02-22	14:03	"""1740222206000_WLFVthJymXbMXXJF0Rh66DjfWvMA"""	https://twitter.com/AWQAF_KSA/statuses/1893255270102413573	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Repost	الهيئة العامة للأوقاف	@awqaf_ksa		RT @KingSalman: نعتز بذكرى تأسيس دولتنا المباركة قبل ثلاثة قرون على الأمن والعدل والعقيدة الخالصة، ولازال نهجها راسخاً منذ ذلك الحين، في وطن ...					Saudi Arabia				Arabic	positive	مختلف المجالات;نعتز بذكرى	174309				1,612.36															
2025-02-22	20:40	"""1740246002000_znoMHOcS4rvnDrABSX6_RxybwR0A"""	https://twitter.com/AWQAF_KSA/statuses/1893355077798146178	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		منذ عهد الدولة السعودية الأولى، امتدت الأوقاف لتكون شاهدًا على العطاء المستدام. 57 وقفًا مسجلًا، يروي قصص الخير الذي استمر عبر الأجيال. #يوم ...		https://pbs.twimg.com/media/GkaMZ1kWcAAfk1N.jpg	#يوم_التأسيس	"""https://x.com/AWQAF_KSA/status/1893355077798146178/photo/1"""	Saudi Arabia				Arabic	positive	يروي قصص	174302				1,612.29			17	5		11		5		12	2784				
2025-02-20	16:00	"""1740056424000_Zt4OdvJACupnjNHvEmBAiP1hXXMA"""	https://twitter.com/AWQAF_KSA/statuses/1892559931544355076	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		تعلن #الهيئة_العامة_للأوقاف عن جائزة الاستدامة المالية للقطاع الوقفي وغير الربحي. والتي تستهدف تشجيع المؤسسات الوقفية وغير الربحية على تطوير ...		https://pbs.twimg.com/media/GkO5NhoXAAERhnc.jpg	#الهيئة_العامة_للأوقاف;#ملتقى_نمو	"""https://x.com/AWQAF_KSA/status/1892559931544355076/photo/1"""	Saudi Arabia				Arabic	neutral	التشغيلية لتحقيق;المالية للقطاع	174253				1,611.84			27	10		13	2	10		15	3878				
2025-02-20	12:20	"""1740043213000_OK3HxJ6J8okDSRjxpo0nKHZC3PgA"""	https://twitter.com/AWQAF_KSA/statuses/1892504522582335584	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		"... ضمن #ملتقى_الأسواق_المالية25 شارك نائب محافظ #الهيئة_العامة_للأوقاف للشؤون التنظيمية د. فهد الماجد، في جلسة حوارية بعنوان ""الاستثمار في ..."		https://pbs.twimg.com/media/GkOGzEpXwAA-X8G.jpg	#الهيئة_العامة_للأوقاف;#ملتقى_الأسواق_المالية25	"""https://x.com/AWQAF_KSA/status/1892504522582335584/photo/1"""	Saudi Arabia				Arabic	neutral	حوارية بعنوان;فهد الماجد	174244				1,611.76			9	2		5	2	2		5	3267				
2025-02-19	18:30	"""1739979044000_lwlTearR9Fgu2X_9KKKUIm7lur0A"""	https://twitter.com/AWQAF_KSA/statuses/1892235375420035565	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		الهيئة_العامة_للأوقاف توقع عددًا من الاتفاقيات، وتطلق عددًا من المبادرات بقيمة تتجاوز 6 مليارات ريال، وذلك لتعظيم أصول الصناديق الاستثمارية ...		https://pbs.twimg.com/media/GkKSB4lWAAEobXN.png	#الهيئة_العامة_للأوقاف;#ملتقى_نمو	"""https://x.com/AWQAF_KSA/status/1892235375420035565/photo/1"""	Saudi Arabia				Arabic	neutral	المالية للكيانات	174244				1,611.76			24	8		10	2	8		14	4198				
2025-02-19	23:30	"""1739997011000_sIrriR3wdUWtDIduHQ9Cf_i_fG8A"""	https://twitter.com/AWQAF_KSA/statuses/1892310735520198832	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		الهيئة_العامة_للأوقاف توقع مذكرة تفاهم مع البنك الإسلامي للتنمية @isdb_group، بقيمة 350 مليون ريال، بهدف الإسهام في تحقيق الاستدامة المالية ...		https://pbs.twimg.com/media/GkLVc5WWQAALHeI.jpg	#الهيئة_العامة_للأوقاف;#ملتقى_نمو	"""https://x.com/AWQAF_KSA/status/1892310735520198832/photo/1"""	Saudi Arabia				Arabic	neutral	الإسلامي للتنمية;المالية للأوقاف	174241				1,611.73			17	4		10	2	4		11	3974				
2025-02-19	23:17	"""1739996270000_ShKNC0TjVhhOpohnTFgTshqyErIA"""	https://twitter.com/AWQAF_KSA/statuses/1892307629625520431	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		⁧#الهيئة_العامة_للأوقاف⁩ توقع مذكرة تفاهم مع هيئة تنمية البحث والتطوير والابتكار، بقيمة مليار ريال، بهدف تأسيس صندوق استثماري وقفي يستثمر في ...		https://pbs.twimg.com/media/GkLTjihWMAAwGZh.jpg	#الهيئة_العامة_للأوقاف;#ملتقى_نمو	"""https://x.com/AWQAF_KSA/status/1892307629625520431/photo/1"""	Saudi Arabia				Arabic	neutral	وقفي يستثمر	174239				1,611.71			27	6		16	3	6		18	5009				
2025-02-19	23:13	"""1739996003000_E5ihExYEvpXTUb-T4pP9tQPZ08YA"""	https://twitter.com/AWQAF_KSA/statuses/1892306509763137583	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		الهيئة_العامة_للأوقاف توقع مذكرة تفاهم مع البنك الأهلي @snbalahli، بهدف تطوير حلول رقمية تعزز دور الأوقاف في الاقتصاد والتنمية الاجتماعية. # ...		https://pbs.twimg.com/media/GkLSqTyWUAAVEEY.png	#الهيئة_العامة_للأوقاف;#ملتقى_نمو	"""https://x.com/AWQAF_KSA/status/1892306509763137583/photo/1"""	Saudi Arabia				Arabic	neutral		174239				1,611.71			11	5		5	1	5		5	2601				
2025-02-19	13:30	"""1739961018000_zUHekhpBt6kSPCgs7sYeehACNQcA"""	https://twitter.com/AWQAF_KSA/statuses/1892159769625931785	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		محافظ #الهيئة_العامة_للأوقاف يطلق #ملتقى_نمو للاستدامة المالية، بحضور عدد من الخبراء والمهتمين بالقطاع الوقفي. https://t.co/T3Z3ffsre3		https://pbs.twimg.com/media/GkJNJ_kXkAAIh6H.jpg	#الهيئة_العامة_للأوقاف;#ملتقى_نمو	"""https://x.com/AWQAF_KSA/status/1892159769625931785/photo/1"""	Saudi Arabia				Arabic	neutral		174230				1,611.63			27	10	1	14		9		17	7958				
2025-02-19	21:16	"""1739988968000_VNzSCxkBUjjjng81VoC9dvcXmDoA"""	https://twitter.com/AWQAF_KSA/statuses/1892277000422793300	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		"... ضمن فعاليات #ملتقى_نمو للاستدامة المالية أقيمت جلسة حوارية بعنوان ""دور الاستدامة المالية في تحقيق مستهدفات القطاع الوقفي وغير الربحي"" شا ..."		https://pbs.twimg.com/media/GkK34wrWkAAXIGU.jpg	#الهيئة_العامة_للأوقاف;#ملتقى_نمو	"""https://x.com/AWQAF_KSA/status/1892277000422793300/photo/1"""	Saudi Arabia				Arabic	neutral	الوطني لتنمية;حوارية بعنوان	174226				1,611.59			11	4		6	1	4		6	2592				
2025-02-19	20:50	"""1739987445000_BhTPt633Bzt2lufo0YuLNaChTtMA"""	https://twitter.com/AWQAF_KSA/statuses/1892270615123374168	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		محافظ #الهيئة_العامة_للأوقاف خلال كلمته في #ملتقى_نمو للاستدامة المالية 2025، يؤكد تبني الهيئة مجموعة من الاستراتيجيات الفعّالة لتحقيق الاست ...		https://pbs.twimg.com/media/GkKw8NqW4AEtQYJ.jpg	#الهيئة_العامة_للأوقاف;#ملتقى_نمو;#ملقى_نمو	"""https://x.com/AWQAF_KSA/status/1892269362817442083/photo/1"";""https://x.com/AWQAF_KSA/status/1892269824887206274/photo/1"";""https://x.com/AWQAF_KSA/status/1892270615123374168/photo/1"""	Saudi Arabia				Arabic	neutral		174226				1,611.59			12	4		6	1	4		7	2440				
2025-02-19	20:47	"""1739987257000_sFHSWpnyp7_2a4OKsXscavRnKxEA"""	https://twitter.com/AWQAF_KSA/statuses/1892269824887206274	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		محافظ #الهيئة_العامة_للأوقاف خلال كلمته في #ملقى_نمو للاستدامة المالية 2025، يؤكد تبني الهيئة مجموعة من الاستراتيجيات الفعّالة لتحقيق الاستد ...		https://pbs.twimg.com/media/GkKw8NqW4AEtQYJ.jpg	#الهيئة_العامة_للأوقاف;#ملقى_نمو	"""https://x.com/AWQAF_KSA/status/1892269362817442083/photo/1"";""https://x.com/AWQAF_KSA/status/1892269824887206274/photo/1"""	Saudi Arabia				Arabic	neutral		174226				1,611.59			1				1				115				
2025-02-19	20:45	"""1739987147000_sMMmI00V8GZaTI76JIBQiCNsO5UA"""	https://twitter.com/AWQAF_KSA/statuses/1892269362817442083	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		محافظ #الهيئة_العامة_للأوقاف خلال كلمته في#ملقى_نمو للاستدامة المالية 2025، يؤكد تبني الهيئة مجموعة من الاستراتيجيات الفعّالة لتحقيق الاستدا ...		https://pbs.twimg.com/media/GkKw8NqW4AEtQYJ.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1892269362817442083/photo/1"""	Saudi Arabia				Arabic	neutral		174226				1,611.59			2			1	1			1	123				
